0, 1.000000
1, 2.495000
2, 6.206375
3, 15.323342
4, 37.134330
5, 85.941033
6, 177.923277
7, 286.524730
8, 305.829720
9, 296.915212
10, 301.494815
11, 299.241420
12, 300.376413
13, 299.811085
14, 300.094279
15, 299.952816
16, 300.023581
17, 299.988207
18, 300.005896
19, 299.997052
20, 300.001474
21, 299.999263
22, 300.000369
23, 299.999816
24, 300.000092
25, 299.999954
26, 300.000023
27, 299.999988
28, 300.000006
29, 299.999997
30, 300.000001
31, 299.999999
32, 300.000000
33, 300.000000
34, 300.000000
35, 300.000000
36, 300.000000
37, 300.000000
38, 300.000000
39, 300.000000
40, 300.000000
41, 300.000000
42, 300.000000
43, 300.000000
44, 300.000000
45, 300.000000
46, 300.000000
47, 300.000000
48, 300.000000
49, 300.000000
50, 300.000000
51, 300.000000
52, 300.000000
53, 300.000000
54, 300.000000
55, 300.000000
56, 300.000000
57, 300.000000
58, 300.000000
59, 300.000000
60, 300.000000
61, 300.000000
62, 300.000000
63, 300.000000
64, 300.000000
65, 300.000000
66, 300.000000
67, 300.000000
68, 300.000000
69, 300.000000
70, 300.000000
71, 300.000000
72, 300.000000
73, 300.000000
74, 300.000000
75, 300.000000
76, 300.000000
77, 300.000000
78, 300.000000
79, 300.000000
80, 300.000000
81, 300.000000
82, 300.000000
83, 300.000000
84, 300.000000
85, 300.000000
86, 300.000000
87, 300.000000
88, 300.000000
89, 300.000000
90, 300.000000
91, 300.000000
92, 300.000000
93, 300.000000
94, 300.000000
95, 300.000000
96, 300.000000
97, 300.000000
98, 300.000000
99, 300.000000
100, 300.000000
101, 300.000000
102, 300.000000
103, 300.000000
104, 300.000000
105, 300.000000
106, 300.000000
107, 300.000000
108, 300.000000
109, 300.000000
110, 300.000000
111, 300.000000
112, 300.000000
113, 300.000000
114, 300.000000
115, 300.000000
116, 300.000000
117, 300.000000
118, 300.000000
119, 300.000000
120, 300.000000
121, 300.000000
122, 300.000000
123, 300.000000
124, 300.000000
125, 300.000000
126, 300.000000
127, 300.000000
128, 300.000000
129, 300.000000
130, 300.000000
131, 300.000000
132, 300.000000
133, 300.000000
134, 300.000000
135, 300.000000
136, 300.000000
137, 300.000000
138, 300.000000
139, 300.000000
140, 300.000000
141, 300.000000
142, 300.000000
143, 300.000000
144, 300.000000
145, 300.000000
146, 300.000000
147, 300.000000
148, 300.000000
149, 300.000000
150, 300.000000
151, 300.000000
152, 300.000000
153, 300.000000
154, 300.000000
155, 300.000000
156, 300.000000
157, 300.000000
158, 300.000000
159, 300.000000
160, 300.000000
161, 300.000000
162, 300.000000
163, 300.000000
164, 300.000000
165, 300.000000
166, 300.000000
167, 300.000000
168, 300.000000
169, 300.000000
170, 300.000000
171, 300.000000
172, 300.000000
173, 300.000000
174, 300.000000
175, 300.000000
176, 300.000000
177, 300.000000
178, 300.000000
179, 300.000000
180, 300.000000
181, 300.000000
182, 300.000000
183, 300.000000
184, 300.000000
185, 300.000000
186, 300.000000
187, 300.000000
188, 300.000000
189, 300.000000
190, 300.000000
191, 300.000000
192, 300.000000
193, 300.000000
194, 300.000000
195, 300.000000
196, 300.000000
197, 300.000000
198, 300.000000
199, 300.000000
200, 300.000000
201, 300.000000
202, 300.000000
203, 300.000000
204, 300.000000
205, 300.000000
206, 300.000000
207, 300.000000
208, 300.000000
209, 300.000000
210, 300.000000
211, 300.000000
212, 300.000000
213, 300.000000
214, 300.000000
215, 300.000000
216, 300.000000
217, 300.000000
218, 300.000000
219, 300.000000
220, 300.000000
221, 300.000000
222, 300.000000
223, 300.000000
224, 300.000000
225, 300.000000
226, 300.000000
227, 300.000000
228, 300.000000
229, 300.000000
230, 300.000000
231, 300.000000
232, 300.000000
233, 300.000000
234, 300.000000
235, 300.000000
236, 300.000000
237, 300.000000
238, 300.000000
239, 300.000000
240, 300.000000
241, 300.000000
242, 300.000000
243, 300.000000
244, 300.000000
245, 300.000000
246, 300.000000
247, 300.000000
248, 300.000000
249, 300.000000
250, 300.000000
251, 300.000000
252, 300.000000
253, 300.000000
254, 300.000000
255, 300.000000
256, 300.000000
257, 300.000000
258, 300.000000
259, 300.000000
260, 300.000000
261, 300.000000
262, 300.000000
263, 300.000000
264, 300.000000
265, 300.000000
266, 300.000000
267, 300.000000
268, 300.000000
269, 300.000000
270, 300.000000
271, 300.000000
272, 300.000000
273, 300.000000
274, 300.000000
275, 300.000000
276, 300.000000
277, 300.000000
278, 300.000000
279, 300.000000
280, 300.000000
281, 300.000000
282, 300.000000
283, 300.000000
284, 300.000000
285, 300.000000
286, 300.000000
287, 300.000000
288, 300.000000
289, 300.000000
290, 300.000000
291, 300.000000
292, 300.000000
293, 300.000000
294, 300.000000
295, 300.000000
296, 300.000000
297, 300.000000
298, 300.000000
299, 300.000000
