0.000000,99.000000,1.000000,0.000000
0.010000,98.505000,1.490000,0.005000
0.020000,97.771138,2.216412,0.012450
0.030000,96.687632,3.288836,0.023532
0.040000,95.097683,4.862341,0.039976
0.050000,92.785697,7.150015,0.064288
0.060000,89.468601,10.431361,0.100038
0.070000,84.802204,15.045601,0.152195
0.080000,78.422704,21.349873,0.227423
0.090000,70.051130,29.614698,0.334172
0.100000,59.678415,39.839340,0.482246
0.110000,47.790671,51.527886,0.681442
0.120000,35.477910,63.583008,0.939082
0.130000,24.198949,74.544054,1.256997
0.140000,15.179510,83.190773,1.629717
0.150000,8.865534,89.088795,2.045671
0.160000,4.916435,92.592450,2.491115
0.170000,2.640311,94.405611,2.954077
0.180000,1.394010,95.179884,3.426105
0.190000,0.730602,95.367394,3.902005
0.200000,0.382224,95.238935,4.378842
0.210000,0.200211,94.944753,4.855036
0.220000,0.105166,94.565074,5.329760
0.230000,0.055441,94.141974,5.802585
0.240000,0.029344,93.697360,6.273295
0.250000,0.015597,93.242621,6.741782
0.260000,0.008325,92.783679,7.207995
0.270000,0.004463,92.323623,7.671914
0.280000,0.002403,91.864065,8.133532
0.290000,0.001299,91.405849,8.592852
0.300000,0.000705,90.949413,9.049881
0.310000,0.000385,90.494987,9.504628
0.320000,0.000211,90.042686,9.957103
0.330000,0.000116,89.592567,10.407317
0.340000,0.000064,89.144656,10.855280
0.350000,0.000035,88.698962,11.301003
0.360000,0.000020,88.255483,11.744498
0.370000,0.000011,87.814214,12.185775
0.380000,0.000006,87.375148,12.624846
0.390000,0.000003,86.938275,13.061722
0.400000,0.000002,86.503585,13.496413
0.410000,0.000001,86.071068,13.928931
0.420000,0.000001,85.640713,14.359287
0.430000,0.000000,85.212510,14.787490
0.440000,0.000000,84.786447,15.213553
0.450000,0.000000,84.362515,15.637485
0.460000,0.000000,83.940702,16.059297
0.470000,0.000000,83.520999,16.479001
0.480000,0.000000,83.103394,16.896606
0.490000,0.000000,82.687877,17.312123
0.500000,0.000000,82.274438,17.725562
0.510000,0.000000,81.863065,18.136935
0.520000,0.000000,81.453750,18.546250
0.530000,0.000000,81.046481,18.953519
0.540000,0.000000,80.641249,19.358751
0.550000,0.000000,80.238043,19.761957
0.560000,0.000000,79.836853,20.163147
0.570000,0.000000,79.437668,20.562332
0.580000,0.000000,79.040480,20.959520
0.590000,0.000000,78.645278,21.354722
0.600000,0.000000,78.252051,21.747949
0.610000,0.000000,77.860791,22.139209
0.620000,0.000000,77.471487,22.528513
0.630000,0.000000,77.084130,22.915870
0.640000,0.000000,76.698709,23.301291
0.650000,0.000000,76.315215,23.684785
0.660000,0.000000,75.933639,24.066361
0.670000,0.000000,75.553971,24.446029
0.680000,0.000000,75.176201,24.823799
0.690000,0.000000,74.800320,25.199680
0.700000,0.000000,74.426319,25.573681
0.710000,0.000000,74.054187,25.945813
0.720000,0.000000,73.683916,26.316084
0.730000,0.000000,73.315496,26.684504
0.740000,0.000000,72.948919,27.051081
0.750000,0.000000,72.584174,27.415826
0.760000,0.000000,72.221254,27.778746
0.770000,0.000000,71.860147,28.139853
0.780000,0.000000,71.500847,28.499153
0.790000,0.000000,71.143342,28.856658
0.800000,0.000000,70.787626,29.212374
0.810000,0.000000,70.433687,29.566313
0.820000,0.000000,70.081519,29.918481
0.830000,0.000000,69.731111,30.268889
0.840000,0.000000,69.382456,30.617544
0.850000,0.000000,69.035544,30.964456
0.860000,0.000000,68.690366,31.309634
0.870000,0.000000,68.346914,31.653086
0.880000,0.000000,68.005179,31.994821
0.890000,0.000000,67.665154,32.334846
0.900000,0.000000,67.326828,32.673172
0.910000,0.000000,66.990194,33.009806
0.920000,0.000000,66.655243,33.344757
0.930000,0.000000,66.321966,33.678034
0.940000,0.000000,65.990357,34.009643
0.950000,0.000000,65.660405,34.339595
0.960000,0.000000,65.332103,34.667897
0.970000,0.000000,65.005442,34.994558
0.980000,0.000000,64.680415,35.319585
0.990000,0.000000,64.357013,35.642987
1.000000,0.000000,64.035228,35.964772
1.010000,0.000000,63.715052,36.284948
1.020000,0.000000,63.396477,36.603523
1.030000,0.000000,63.079494,36.920506
1.040000,0.000000,62.764097,37.235903
1.050000,0.000000,62.450276,37.549724
1.060000,0.000000,62.138025,37.861975
1.070000,0.000000,61.827335,38.172665
1.080000,0.000000,61.518198,38.481802
1.090000,0.000000,61.210607,38.789393
1.100000,0.000000,60.904554,39.095446
1.110000,0.000000,60.600031,39.399969
1.120000,0.000000,60.297031,39.702969
1.130000,0.000000,59.995546,40.004454
1.140000,0.000000,59.695568,40.304432
1.150000,0.000000,59.397090,40.602910
1.160000,0.000000,59.100105,40.899895
1.170000,0.000000,58.804604,41.195396
1.180000,0.000000,58.510581,41.489419
1.190000,0.000000,58.218028,41.781972
1.200000,0.000000,57.926938,42.073062
1.210000,0.000000,57.637304,42.362696
1.220000,0.000000,57.349117,42.650883
1.230000,0.000000,57.062372,42.937628
1.240000,0.000000,56.777060,43.222940
1.250000,0.000000,56.493174,43.506826
1.260000,0.000000,56.210709,43.789291
1.270000,0.000000,55.929655,44.070345
1.280000,0.000000,55.650007,44.349993
1.290000,0.000000,55.371757,44.628243
1.300000,0.000000,55.094898,44.905102
1.310000,0.000000,54.819423,45.180577
1.320000,0.000000,54.545326,45.454674
1.330000,0.000000,54.272600,45.727400
1.340000,0.000000,54.001237,45.998763
1.350000,0.000000,53.731230,46.268770
1.360000,0.000000,53.462574,46.537426
1.370000,0.000000,53.195261,46.804739
1.380000,0.000000,52.929285,47.070715
1.390000,0.000000,52.664639,47.335361
1.400000,0.000000,52.401315,47.598685
1.410000,0.000000,52.139309,47.860691
1.420000,0.000000,51.878612,48.121388
1.430000,0.000000,51.619219,48.380781
1.440000,0.000000,51.361123,48.638877
1.450000,0.000000,51.104318,48.895682
1.460000,0.000000,50.848796,49.151204
1.470000,0.000000,50.594552,49.405448
1.480000,0.000000,50.341579,49.658421
1.490000,0.000000,50.089871,49.910129
1.500000,0.000000,49.839422,50.160578
1.510000,0.000000,49.590225,50.409775
1.520000,0.000000,49.342274,50.657726
1.530000,0.000000,49.095562,50.904438
1.540000,0.000000,48.850085,51.149915
1.550000,0.000000,48.605834,51.394166
1.560000,0.000000,48.362805,51.637195
1.570000,0.000000,48.120991,51.879009
1.580000,0.000000,47.880386,52.119614
1.590000,0.000000,47.640984,52.359016
1.600000,0.000000,47.402779,52.597221
1.610000,0.000000,47.165765,52.834235
1.620000,0.000000,46.929936,53.070064
1.630000,0.000000,46.695287,53.304713
1.640000,0.000000,46.461810,53.538190
1.650000,0.000000,46.229501,53.770499
1.660000,0.000000,45.998354,54.001646
1.670000,0.000000,45.768362,54.231638
1.680000,0.000000,45.539520,54.460480
1.690000,0.000000,45.311823,54.688177
1.700000,0.000000,45.085263,54.914737
1.710000,0.000000,44.859837,55.140163
1.720000,0.000000,44.635538,55.364462
1.730000,0.000000,44.412360,55.587640
1.740000,0.000000,44.190298,55.809702
1.750000,0.000000,43.969347,56.030653
1.760000,0.000000,43.749500,56.250500
1.770000,0.000000,43.530753,56.469247
1.780000,0.000000,43.313099,56.686901
1.790000,0.000000,43.096534,56.903466
1.800000,0.000000,42.881051,57.118949
1.810000,0.000000,42.666646,57.333354
1.820000,0.000000,42.453312,57.546688
1.830000,0.000000,42.241046,57.758954
1.840000,0.000000,42.029841,57.970159
1.850000,0.000000,41.819691,58.180309
1.860000,0.000000,41.610593,58.389407
1.870000,0.000000,41.402540,58.597460
1.880000,0.000000,41.195527,58.804473
1.890000,0.000000,40.989550,59.010450
1.900000,0.000000,40.784602,59.215398
1.910000,0.000000,40.580679,59.419321
1.920000,0.000000,40.377775,59.622225
1.930000,0.000000,40.175887,59.824113
1.940000,0.000000,39.975007,60.024993
1.950000,0.000000,39.775132,60.224868
1.960000,0.000000,39.576256,60.423744
1.970000,0.000000,39.378375,60.621625
1.980000,0.000000,39.181483,60.818517
1.990000,0.000000,38.985576,61.014424
2.000000,0.000000,38.790648,61.209352
2.010000,0.000000,38.596695,61.403305
2.020000,0.000000,38.403711,61.596289
2.030000,0.000000,38.211693,61.788307
2.040000,0.000000,38.020634,61.979366
2.050000,0.000000,37.830531,62.169469
2.060000,0.000000,37.641378,62.358622
2.070000,0.000000,37.453172,62.546828
2.080000,0.000000,37.265906,62.734094
2.090000,0.000000,37.079576,62.920424
2.100000,0.000000,36.894178,63.105822
2.110000,0.000000,36.709707,63.290293
2.120000,0.000000,36.526159,63.473841
2.130000,0.000000,36.343528,63.656472
2.140000,0.000000,36.161810,63.838190
2.150000,0.000000,35.981001,64.018999
2.160000,0.000000,35.801096,64.198904
2.170000,0.000000,35.622091,64.377909
2.180000,0.000000,35.443980,64.556020
2.190000,0.000000,35.266761,64.733239
2.200000,0.000000,35.090427,64.909573
2.210000,0.000000,34.914975,65.085025
2.220000,0.000000,34.740400,65.259600
2.230000,0.000000,34.566698,65.433302
2.240000,0.000000,34.393864,65.606136
2.250000,0.000000,34.221895,65.778105
2.260000,0.000000,34.050785,65.949215
2.270000,0.000000,33.880531,66.119469
2.280000,0.000000,33.711129,66.288871
2.290000,0.000000,33.542573,66.457427
2.300000,0.000000,33.374860,66.625140
2.310000,0.000000,33.207986,66.792014
2.320000,0.000000,33.041946,66.958054
2.330000,0.000000,32.876736,67.123264
2.340000,0.000000,32.712353,67.287647
2.350000,0.000000,32.548791,67.451209
2.360000,0.000000,32.386047,67.613953
2.370000,0.000000,32.224117,67.775883
2.380000,0.000000,32.062996,67.937004
2.390000,0.000000,31.902681,68.097319
2.400000,0.000000,31.743168,68.256832
2.410000,0.000000,31.584452,68.415548
2.420000,0.000000,31.426530,68.573470
2.430000,0.000000,31.269397,68.730603
2.440000,0.000000,31.113050,68.886950
2.450000,0.000000,30.957485,69.042515
2.460000,0.000000,30.802697,69.197303
2.470000,0.000000,30.648684,69.351316
2.480000,0.000000,30.495440,69.504560
2.490000,0.000000,30.342963,69.657037
2.500000,0.000000,30.191248,69.808752
2.510000,0.000000,30.040292,69.959708
2.520000,0.000000,29.890091,70.109909
2.530000,0.000000,29.740640,70.259360
2.540000,0.000000,29.591937,70.408063
2.550000,0.000000,29.443977,70.556023
2.560000,0.000000,29.296758,70.703242
2.570000,0.000000,29.150274,70.849726
2.580000,0.000000,29.004522,70.995478
2.590000,0.000000,28.859500,71.140500
2.600000,0.000000,28.715202,71.284798
2.610000,0.000000,28.571626,71.428374
2.620000,0.000000,28.428768,71.571232
2.630000,0.000000,28.286624,71.713376
2.640000,0.000000,28.145191,71.854809
2.650000,0.000000,28.004465,71.995535
2.660000,0.000000,27.864443,72.135557
2.670000,0.000000,27.725121,72.274879
2.680000,0.000000,27.586495,72.413505
2.690000,0.000000,27.448563,72.551437
2.700000,0.000000,27.311320,72.688680
2.710000,0.000000,27.174763,72.825237
2.720000,0.000000,27.038889,72.961111
2.730000,0.000000,26.903695,73.096305
2.740000,0.000000,26.769176,73.230824
2.750000,0.000000,26.635331,73.364669
2.760000,0.000000,26.502154,73.497846
2.770000,0.000000,26.369643,73.630357
2.780000,0.000000,26.237795,73.762205
2.790000,0.000000,26.106606,73.893394
2.800000,0.000000,25.976073,74.023927
2.810000,0.000000,25.846193,74.153807
2.820000,0.000000,25.716962,74.283038
2.830000,0.000000,25.588377,74.411623
2.840000,0.000000,25.460435,74.539565
2.850000,0.000000,25.333133,74.666867
2.860000,0.000000,25.206467,74.793533
2.870000,0.000000,25.080435,74.919565
2.880000,0.000000,24.955033,75.044967
2.890000,0.000000,24.830257,75.169743
2.900000,0.000000,24.706106,75.293894
2.910000,0.000000,24.582576,75.417424
2.920000,0.000000,24.459663,75.540337
2.930000,0.000000,24.337364,75.662636
2.940000,0.000000,24.215678,75.784322
2.950000,0.000000,24.094599,75.905401
2.960000,0.000000,23.974126,76.025874
2.970000,0.000000,23.854256,76.145744
2.980000,0.000000,23.734984,76.265016
2.990000,0.000000,23.616309,76.383691
3.000000,0.000000,23.498228,76.501772
3.010000,0.000000,23.380737,76.619263
3.020000,0.000000,23.263833,76.736167
3.030000,0.000000,23.147514,76.852486
3.040000,0.000000,23.031776,76.968224
3.050000,0.000000,22.916617,77.083383
3.060000,0.000000,22.802034,77.197966
3.070000,0.000000,22.688024,77.311976
3.080000,0.000000,22.574584,77.425416
3.090000,0.000000,22.461711,77.538289
3.100000,0.000000,22.349402,77.650598
3.110000,0.000000,22.237655,77.762345
3.120000,0.000000,22.126467,77.873533
3.130000,0.000000,22.015835,77.984165
3.140000,0.000000,21.905756,78.094244
3.150000,0.000000,21.796227,78.203773
3.160000,0.000000,21.687246,78.312754
3.170000,0.000000,21.578810,78.421190
3.180000,0.000000,21.470915,78.529085
3.190000,0.000000,21.363561,78.636439
3.200000,0.000000,21.256743,78.743257
3.210000,0.000000,21.150459,78.849541
3.220000,0.000000,21.044707,78.955293
3.230000,0.000000,20.939484,79.060516
3.240000,0.000000,20.834786,79.165214
3.250000,0.000000,20.730612,79.269388
3.260000,0.000000,20.626959,79.373041
3.270000,0.000000,20.523824,79.476176
3.280000,0.000000,20.421205,79.578795
3.290000,0.000000,20.319099,79.680901
3.300000,0.000000,20.217504,79.782496
3.310000,0.000000,20.116416,79.883584
3.320000,0.000000,20.015834,79.984166
3.330000,0.000000,19.915755,80.084245
3.340000,0.000000,19.816176,80.183824
3.350000,0.000000,19.717095,80.282905
3.360000,0.000000,19.618510,80.381490
3.370000,0.000000,19.520417,80.479583
3.380000,0.000000,19.422815,80.577185
3.390000,0.000000,19.325701,80.674299
3.400000,0.000000,19.229073,80.770927
3.410000,0.000000,19.132927,80.867073
3.420000,0.000000,19.037263,80.962737
3.430000,0.000000,18.942076,81.057924
3.440000,0.000000,18.847366,81.152634
3.450000,0.000000,18.753129,81.246871
3.460000,0.000000,18.659363,81.340637
3.470000,0.000000,18.566067,81.433933
3.480000,0.000000,18.473236,81.526764
3.490000,0.000000,18.380870,81.619130
3.500000,0.000000,18.288966,81.711034
3.510000,0.000000,18.197521,81.802479
3.520000,0.000000,18.106533,81.893467
3.530000,0.000000,18.016001,81.983999
3.540000,0.000000,17.925921,82.074079
3.550000,0.000000,17.836291,82.163709
3.560000,0.000000,17.747110,82.252890
3.570000,0.000000,17.658374,82.341626
3.580000,0.000000,17.570082,82.429918
3.590000,0.000000,17.482232,82.517768
3.600000,0.000000,17.394821,82.605179
3.610000,0.000000,17.307846,82.692154
3.620000,0.000000,17.221307,82.778693
3.630000,0.000000,17.135201,82.864799
3.640000,0.000000,17.049525,82.950475
3.650000,0.000000,16.964277,83.035723
3.660000,0.000000,16.879456,83.120544
3.670000,0.000000,16.795058,83.204942
3.680000,0.000000,16.711083,83.288917
3.690000,0.000000,16.627528,83.372472
3.700000,0.000000,16.544390,83.455610
3.710000,0.000000,16.461668,83.538332
3.720000,0.000000,16.379360,83.620640
3.730000,0.000000,16.297463,83.702537
3.740000,0.000000,16.215976,83.784024
3.750000,0.000000,16.134896,83.865104
3.760000,0.000000,16.054221,83.945779
3.770000,0.000000,15.973950,84.026050
3.780000,0.000000,15.894080,84.105920
3.790000,0.000000,15.814610,84.185390
3.800000,0.000000,15.735537,84.264463
3.810000,0.000000,15.656859,84.343141
3.820000,0.000000,15.578575,84.421425
3.830000,0.000000,15.500682,84.499318
3.840000,0.000000,15.423179,84.576821
3.850000,0.000000,15.346063,84.653937
3.860000,0.000000,15.269333,84.730667
3.870000,0.000000,15.192986,84.807014
3.880000,0.000000,15.117021,84.882979
3.890000,0.000000,15.041436,84.958564
3.900000,0.000000,14.966229,85.033771
3.910000,0.000000,14.891398,85.108602
3.920000,0.000000,14.816941,85.183059
3.930000,0.000000,14.742856,85.257144
3.940000,0.000000,14.669142,85.330858
3.950000,0.000000,14.595796,85.404204
3.960000,0.000000,14.522817,85.477183
3.970000,0.000000,14.450203,85.549797
3.980000,0.000000,14.377952,85.622048
3.990000,0.000000,14.306062,85.693938
4.000000,0.000000,14.234532,85.765468
4.010000,0.000000,14.163359,85.836641
4.020000,0.000000,14.092542,85.907458
4.030000,0.000000,14.022080,85.977920
4.040000,0.000000,13.951969,86.048031
4.050000,0.000000,13.882209,86.117791
4.060000,0.000000,13.812798,86.187202
4.070000,0.000000,13.743734,86.256266
4.080000,0.000000,13.675016,86.324984
4.090000,0.000000,13.606640,86.393360
4.100000,0.000000,13.538607,86.461393
4.110000,0.000000,13.470914,86.529086
4.120000,0.000000,13.403560,86.596440
4.130000,0.000000,13.336542,86.663458
4.140000,0.000000,13.269859,86.730141
4.150000,0.000000,13.203510,86.796490
4.160000,0.000000,13.137492,86.862508
4.170000,0.000000,13.071805,86.928195
4.180000,0.000000,13.006446,86.993554
4.190000,0.000000,12.941414,87.058586
4.200000,0.000000,12.876707,87.123293
4.210000,0.000000,12.812323,87.187677
4.220000,0.000000,12.748261,87.251739
4.230000,0.000000,12.684520,87.315480
4.240000,0.000000,12.621097,87.378903
4.250000,0.000000,12.557992,87.442008
4.260000,0.000000,12.495202,87.504798
4.270000,0.000000,12.432726,87.567274
4.280000,0.000000,12.370562,87.629438
4.290000,0.000000,12.308710,87.691290
4.300000,0.000000,12.247166,87.752834
4.310000,0.000000,12.185930,87.814070
4.320000,0.000000,12.125001,87.874999
4.330000,0.000000,12.064376,87.935624
4.340000,0.000000,12.004054,87.995946
4.350000,0.000000,11.944033,88.055967
4.360000,0.000000,11.884313,88.115687
4.370000,0.000000,11.824892,88.175108
4.380000,0.000000,11.765767,88.234233
4.390000,0.000000,11.706938,88.293062
4.400000,0.000000,11.648404,88.351596
4.410000,0.000000,11.590162,88.409838
4.420000,0.000000,11.532211,88.467789
4.430000,0.000000,11.474550,88.525450
4.440000,0.000000,11.417177,88.582823
4.450000,0.000000,11.360091,88.639909
4.460000,0.000000,11.303291,88.696709
4.470000,0.000000,11.246774,88.753226
4.480000,0.000000,11.190540,88.809460
4.490000,0.000000,11.134588,88.865412
4.500000,0.000000,11.078915,88.921085
4.510000,0.000000,11.023520,88.976480
4.520000,0.000000,10.968403,89.031597
4.530000,0.000000,10.913561,89.086439
4.540000,0.000000,10.858993,89.141007
4.550000,0.000000,10.804698,89.195302
4.560000,0.000000,10.750674,89.249326
4.570000,0.000000,10.696921,89.303079
4.580000,0.000000,10.643436,89.356564
4.590000,0.000000,10.590219,89.409781
4.600000,0.000000,10.537268,89.462732
4.610000,0.000000,10.484582,89.515418
4.620000,0.000000,10.432159,89.567841
4.630000,0.000000,10.379998,89.620002
4.640000,0.000000,10.328098,89.671902
4.650000,0.000000,10.276458,89.723542
4.660000,0.000000,10.225075,89.774925
4.670000,0.000000,10.173950,89.826050
4.680000,0.000000,10.123080,89.876920
4.690000,0.000000,10.072465,89.927535
4.700000,0.000000,10.022102,89.977898
4.710000,0.000000,9.971992,90.028008
4.720000,0.000000,9.922132,90.077868
4.730000,0.000000,9.872521,90.127479
4.740000,0.000000,9.823159,90.176841
4.750000,0.000000,9.774043,90.225957
4.760000,0.000000,9.725173,90.274827
4.770000,0.000000,9.676547,90.323453
4.780000,0.000000,9.628164,90.371836
4.790000,0.000000,9.580023,90.419977
4.800000,0.000000,9.532123,90.467877
4.810000,0.000000,9.484463,90.515537
4.820000,0.000000,9.437040,90.562960
4.830000,0.000000,9.389855,90.610145
4.840000,0.000000,9.342906,90.657094
4.850000,0.000000,9.296191,90.703809
4.860000,0.000000,9.249710,90.750290
4.870000,0.000000,9.203462,90.796538
4.880000,0.000000,9.157444,90.842556
4.890000,0.000000,9.111657,90.888343
4.900000,0.000000,9.066099,90.933901
4.910000,0.000000,9.020768,90.979232
4.920000,0.000000,8.975665,91.024335
4.930000,0.000000,8.930786,91.069214
4.940000,0.000000,8.886132,91.113868
4.950000,0.000000,8.841702,91.158298
4.960000,0.000000,8.797493,91.202507
4.970000,0.000000,8.753506,91.246494
4.980000,0.000000,8.709738,91.290262
4.990000,0.000000,8.666189,91.333811
5.000000,0.000000,8.622858,91.377142
5.010000,0.000000,8.579744,91.420256
5.020000,0.000000,8.536845,91.463155
